date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2024-08-20,16:23:02.924,0,0,0,0,0,0,26.37,72.53,0,-0.02,-1.45,0,44,50,41732,6002297,36,37,0,0,2,0
2024-08-20,16:23:03.314,0,0,0,0,0,0,25.49,71.6,0,4.11,294.28,0,44,45,41735,6002300,36,37,0,0,2,0
2024-08-20,16:23:03.720,0,0,0,0,0,0,26.33,70.7,0,8.19,579.03,0,49,41,41738,6002303,36,37,0,0,2,0
2024-08-20,16:23:04.157,0,0,0,0,0,0,27.26,70.9,0,7.2,510.48,0,50,42,41741,6002306,36,37,0,0,2,0
2024-08-20,16:23:04.525,0,0,0,0,0,0,27.93,70.89,0,7.15,506.86,0,50,41,41744,6002309,36,37,0,0,2,0
2024-08-20,16:23:04.935,0,0,0,0,0,0,28.51,70.96,0,6.87,487.5,0,52,42,41747,6002312,36,37,0,0,2,0
2024-08-20,16:23:05.337,0,0,0,0,0,0,28.93,71.03,0,6.58,467.38,0,52,42,41750,6002315,36,37,0,0,2,0
2024-08-20,16:23:05.723,0,0,0,0,0,0,29.34,71.45,0,4.56,325.81,0,52,44,41753,6002318,36,37,0,0,2,0
2024-08-20,16:23:06.124,0,0,0,0,0,0,29.2,71.96,0,2.24,161.19,0,50,47,41756,6002321,36,37,0,0,2,0
2024-08-20,16:23:06.523,0,0,0,0,0,0,28.3,72.27,0,0.93,67.21,0,45,48,41759,6002324,36,37,0,0,2,0
2024-08-20,16:23:06.935,0,0,0,0,0,0,27.64,72.36,0,0.54,39.07,0,46,49,41762,6002327,36,37,0,0,2,0
2024-08-20,16:23:07.319,0,0,0,0,0,0,26.96,72.21,0,1.25,90.26,0,46,48,41765,6002330,36,37,0,0,2,0
2024-08-20,16:23:07.731,0,0,0,0,0,0,26.38,72.04,0,2.03,146.24,0,45,47,41768,6002333,36,37,0,0,2,0
2024-08-20,16:23:08.119,0,0,0,0,0,0,25.99,71.78,0,3.1,222.52,0,45,46,41771,6002336,36,37,0,0,2,0
2024-08-20,16:23:08.533,0,0,0,0,0,0,25.72,71.94,0,2.46,176.97,0,44,47,41774,6002339,36,37,0,0,2,0
2024-08-20,16:23:08.935,0,0,0,0,0,0,25.64,71.01,0,6.68,474.35,0,48,42,41776,6002341,36,37,0,0,2,0
2024-08-20,16:23:09.313,0,0,0,0,0,0,26.45,70.9,0,7.13,505.52,0,50,42,41779,6002344,36,37,0,0,2,0
2024-08-20,16:23:09.719,0,0,0,0,0,0,27.01,70.36,0,9.45,664.9,0,51,39,41782,6002347,36,37,0,0,2,0
2024-08-20,16:23:10.122,0,0,0,0,0,0,28.11,70.03,0,10.77,754.22,0,54,37,41785,6002350,36,37,0,0,2,0
2024-08-20,16:23:10.512,0,0,0,0,0,0,29.45,69.94,0,11.25,786.83,0,57,37,41788,6002353,36,37,0,0,2,0
