date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2024-08-27,15:01:59.618,0,0,0,0,0,0,23.18,78.03,0,0.97,75.69,0,37,77,13,6314153,24,21,0,0,2,0
2024-08-27,15:02:00.024,0,0,0,0,0,0,22.43,77.75,0,2.12,164.83,0,35,76,16,6314156,24,21,0,0,2,0
2024-08-27,15:02:00.429,0,0,0,0,0,0,22.46,77.53,0,3.05,236.47,0,37,75,18,6314158,24,21,0,0,2,0
2024-08-27,15:02:00.836,0,0,0,0,0,0,22.55,77.47,0,3.34,258.75,0,37,74,21,6314161,24,21,0,0,2,0
