date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2024-12-06,14:53:58.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-06,14:53:58.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-06,14:53:59.310,0,0,0,0,0,0,0,70.2,0,0.3,21.06,0,0,38,7413731,7413731,17,17,0,0,2,0
2024-12-06,14:53:59.719,0,0,0,0,0,0,0,70.2,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:00.118,0,0,0,0,0,0,0,70.2,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:00.533,0,0,0,0,0,0,0,70.2,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:00.886,0,0,0,0,0,0,0,70.2,0,0.3,21.06,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:01.297,0,0,0,0,0,0,0,70.2,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:01.694,0,0,0,0,0,0,0,70.2,0,0.33,23.17,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:02.098,0,0,0,0,0,0,0,70.2,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:02.506,0,0,0,0,0,0,0,70.2,0,0.3,21.06,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:02.909,0,0,0,0,0,0,0,70.2,0,0.3,21.06,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:03.322,0,0,0,0,0,0,0,70.2,0,0.3,21.06,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:03.717,0,0,0,0,0,0,0,70.2,0,0.3,21.06,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:04.124,0,0,0,0,0,0,0,70.2,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:04.505,0,0,0,0,0,0,0,70.2,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:04.887,0,0,0,0,0,0,0,70.2,0,0.33,23.17,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:05.295,0,0,0,0,0,0,0,70.19,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:05.685,0,0,0,0,0,0,0,70.19,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:06.092,0,0,0,0,0,0,0,70.19,0,0.32,22.46,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:06.492,0,0,0,0,0,0,0,70.19,0,0.32,22.46,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:06.883,0,0,0,0,0,0,0,70.19,0,0.29,20.36,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:07.321,0,0,0,0,0,0,0,70.19,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:07.709,0,0,0,0,0,0,0,70.19,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:08.085,0,0,0,0,0,0,0,70.19,0,0.3,21.06,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:08.490,0,0,0,0,0,0,0,70.19,0,0.3,21.06,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:08.894,0,0,0,0,0,0,0,70.19,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:09.299,0,0,0,0,0,0,0,70.19,0,0.32,22.46,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:09.688,0,0,0,0,0,0,0,70.19,0,0.32,22.46,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:10.094,0,0,0,0,0,0,0,70.19,0,0.29,20.36,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:10.482,0,0,0,0,0,0,0,70.19,0,0.3,21.06,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:10.889,0,0,0,0,0,0,0,70.19,0,0.3,21.06,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:11.294,0,0,0,0,0,0,0,70.19,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:11.687,0,0,0,0,0,0,0,70.19,0,0.32,22.46,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:12.090,0,0,0,0,0,0,0,70.19,0,0.34,23.86,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:12.496,0,0,0,0,0,0,0,70.19,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:12.882,0,0,0,0,0,0,0,70.19,0,0.29,20.36,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:13.289,0,0,0,0,0,0,0,70.19,0,0.3,21.06,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:13.694,0,0,0,0,0,0,0,70.19,0,0.32,22.46,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:14.083,0,0,0,0,0,0,0,70.19,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:14.489,0,0,0,0,0,0,0,70.19,0,0.32,22.46,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:14.896,0,0,0,0,0,0,0,70.19,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:15.286,0,0,0,0,0,0,0,70.19,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:15.709,0,0,0,0,0,0,0,70.19,0,0.32,22.46,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:16.123,0,0,0,0,0,0,0,70.19,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:16.484,0,0,0,0,0,0,0,70.19,0,0.32,22.46,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:16.893,0,0,0,0,0,0,0,70.19,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:17.296,0,0,0,0,0,0,0,70.19,0,0.3,21.06,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:17.686,0,0,0,0,0,0,0,70.19,0,0.3,21.06,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:18.096,0,0,0,0,0,0,0,70.19,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:18.499,0,0,0,0,0,0,0,70.19,0,0.33,23.16,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:18.888,0,0,0,0,0,0,0,70.19,0,0.3,21.06,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:19.294,0,0,0,0,0,0,0,70.19,0,0.29,20.36,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:19.698,0,0,0,0,0,0,0,70.19,0,0.29,20.36,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:20.083,0,0,0,0,0,0,0,70.19,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:20.493,0,0,0,0,0,0,0,70.19,0,0.32,22.46,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:20.897,0,0,0,0,0,0,0,70.19,0,0.31,21.76,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:21.284,0,0,0,0,0,0,0,70.19,0,0.29,20.36,0,0,38,0,7413731,17,17,0,0,2,0
2024-12-06,14:54:21.720,0,0,0,0,0,0,0,70.19,0,0.29,20.36,0,0,38,0,7413731,17,17,0,0,2,0
