date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2024-11-11,13:36:20.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-11,13:36:21.211,0,0,0,0,0,0,21.3,71.58,0,4.79,342.87,0,38,45,7328119,7328119,20,0,0,0,2,0
2024-11-11,13:36:21.621,0,0,0,0,0,0,21.88,71.66,0,4.39,314.59,0,39,45,3,7328122,20,18,0,0,2,0
2024-11-11,13:36:21.980,0,0,0,0,0,0,22.22,72.15,0,2.63,189.75,0,34,48,5,7328124,20,18,0,0,2,0
2024-11-11,13:36:22.384,0,0,0,0,0,0,21.42,72.62,0,0.8,58.1,0,37,50,7,7328126,20,18,0,0,2,0
2024-11-11,13:36:22.787,0,0,0,0,0,0,20.83,72.25,0,1.87,135.11,0,36,48,10,7328129,20,18,0,0,2,0
2024-11-11,13:36:23.196,0,0,0,0,0,0,20.74,72.04,0,2.87,206.75,0,37,47,12,7328131,20,18,0,0,2,0
2024-11-11,13:36:23.600,0,0,0,0,0,0,21,71.99,0,3.07,221.01,0,38,47,14,7328133,20,18,0,0,2,0
2024-11-11,13:36:24.016,0,0,0,0,0,0,21.45,72.1,0,2.62,188.9,0,39,48,17,7328136,20,18,0,0,2,0
2024-11-11,13:36:24.417,0,0,0,0,0,0,21.16,72.94,0,0.21,15.32,0,34,52,19,7328138,20,18,0,0,2,0
2024-11-11,13:36:24.812,0,0,0,0,0,0,19.36,73.15,0,-0.24,-17.56,0,29,53,21,7328140,20,18,0,0,2,0
2024-11-11,13:36:25.305,0,0,0,0,0,0,18.14,72.48,0,1.38,100.02,0,30,49,23,7328142,20,18,0,0,2,0
2024-11-11,13:36:25.578,0,0,0,0,0,0,18.57,71.58,0,4.99,357.18,0,35,45,25,7328144,20,18,0,0,2,0
2024-11-11,13:36:25.984,0,0,0,0,0,0,19.57,71.79,0,4.09,293.62,0,37,46,27,7328146,20,18,0,0,2,0
