date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2024-08-19,19:12:30.862,0,0,0,0,0,0,15.16,70.58,0,2.58,182.1,0,28,40,23668,5942116,39,42,0,0,2,0
2024-08-19,19:12:31.258,0,0,0,0,0,0,15.32,70.7,0,2.07,146.35,0,28,41,23670,5942118,39,42,0,0,2,0
2024-08-19,19:12:31.679,0,0,0,0,0,0,14.94,69.79,0,6.11,426.42,0,28,36,23671,5942119,39,42,0,0,2,0
2024-08-19,19:12:32.054,0,0,0,0,0,0,17.99,66.45,0,21.32,1416.71,0,47,19,23674,5942122,39,42,0,0,2,0
2024-08-19,19:12:32.461,0,0,0,0,0,0,22.71,67.09,0,18.15,1217.68,0,50,22,23676,5942124,39,42,0,0,2,0
2024-08-19,19:12:32.881,0,0,0,0,0,0,25.24,68.18,0,12.89,878.84,0,52,28,23679,5942127,39,42,0,0,2,0
2024-08-19,19:12:33.261,0,0,0,0,0,0,27.02,68.67,0,10.69,734.08,0,55,30,23682,5942130,39,42,0,0,2,0
2024-08-19,19:12:33.659,0,0,0,0,0,0,27.89,68.86,0,9.89,681.03,0,54,31,23685,5942133,39,42,0,0,2,0
2024-08-19,19:12:34.082,0,0,0,0,0,0,29.09,68.13,0,13.03,887.73,0,57,28,23688,5942136,39,42,0,0,2,0
2024-08-19,19:12:34.454,0,0,0,0,0,0,30.54,68.42,0,11.6,793.67,0,62,29,23691,5942139,39,42,0,0,2,0
2024-08-19,19:12:34.860,0,0,0,0,0,0,31.48,68.29,0,12.22,834.5,0,58,28,23695,5942143,39,42,0,0,2,0
2024-08-19,19:12:35.265,0,0,0,0,0,0,32.52,68.84,0,9.66,664.99,0,63,31,23698,5942146,39,42,0,0,2,0
2024-08-19,19:12:35.657,0,0,0,0,0,0,32.82,69.21,0,7.95,550.22,0,64,33,23702,5942150,39,42,0,0,2,0
2024-08-19,19:12:36.060,0,0,0,0,0,0,33.5,68.18,0,12.66,863.16,0,65,28,23705,5942153,39,42,0,0,2,0
2024-08-19,19:12:36.481,0,0,0,0,0,0,34.21,69.84,0,4.98,347.8,0,63,36,23709,5942157,39,42,0,0,2,0
2024-08-19,19:12:36.856,0,0,0,0,0,0,33.89,70.13,0,3.86,270.7,0,61,38,23713,5942161,39,42,0,0,2,0
2024-08-19,19:12:37.274,0,0,0,0,0,0,33.43,68.77,0,9.85,677.38,0,61,31,23716,5942164,39,42,0,0,2,0
2024-08-19,19:12:37.663,0,0,0,0,0,0,33.99,69.33,0,7.16,496.4,0,66,34,23720,5942168,39,42,0,0,2,0
2024-08-19,19:12:38.056,0,0,0,0,0,0,33.66,70.34,0,2.77,194.84,0,55,39,23724,5942172,39,42,0,0,2,0
2024-08-19,19:12:38.458,0,0,0,0,0,0,34.12,68.78,0,9.83,676.11,0,68,31,23727,5942175,39,42,0,0,2,0
2024-08-19,19:12:38.864,0,0,0,0,0,0,34.97,68.28,0,12.01,820.04,0,67,28,23731,5942179,39,42,0,0,2,0
2024-08-19,19:12:39.254,0,0,0,0,0,0,36.06,69.53,0,6.31,438.73,0,65,35,23735,5942183,39,42,0,0,2,0
2024-08-19,19:12:39.659,0,0,0,0,0,0,35.81,70.44,0,2.35,165.53,0,62,39,23739,5942187,39,42,0,0,2,0
2024-08-19,19:12:40.063,0,0,0,0,0,0,35.03,69.9,0,4.82,336.92,0,60,37,23743,5942191,39,42,0,0,2,0
2024-08-19,19:12:40.471,0,0,0,0,0,0,34.98,70.18,0,3.32,233,0,61,38,23747,5942195,39,42,0,0,2,0
2024-08-19,19:12:40.860,0,0,0,0,0,0,34.97,71.61,0,-1.2,-85.93,0,57,45,23750,5942198,39,42,0,0,2,0
2024-08-19,19:12:41.263,0,0,0,0,0,0,32.22,73.03,0,-6.77,-494.41,0,47,52,23754,5942202,39,42,0,0,2,0
