date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2024-08-21,20:26:29.244,0,0,0,0,0,0,12.01,76.82,0,0.29,22.28,0,20,71,19378,6087290,36,35,0,0,2,0
2024-08-21,20:26:29.565,0,0,0,0,0,0,11.84,76.77,0,0.42,32.24,0,19,71,19379,6087291,36,35,0,0,2,0
2024-08-21,20:26:29.971,0,0,0,0,0,0,11.91,76.51,0,1.54,117.83,0,21,70,19381,6087293,36,35,0,0,2,0
2024-08-21,20:26:30.375,0,0,0,0,0,0,12.62,76.16,0,3.06,233.05,0,23,68,19382,6087294,36,35,0,0,2,0
2024-08-21,20:26:30.736,0,0,0,0,0,0,13.95,75.94,0,3.94,299.2,0,26,67,19384,6087296,36,35,0,0,2,0
2024-08-21,20:26:31.141,0,0,0,0,0,0,15.28,75.92,0,4.02,305.2,0,28,67,19385,6087297,36,35,0,0,2,0
2024-08-21,20:26:31.561,0,0,0,0,0,0,16.54,75.85,0,4.31,326.91,0,30,66,19387,6087299,36,35,0,0,2,0
2024-08-21,20:26:31.935,0,0,0,0,0,0,17.71,75.77,0,4.55,344.75,0,32,66,19389,6087301,36,35,0,0,2,0
2024-08-21,20:26:32.340,0,0,0,0,0,0,18.86,75.76,0,4.6,348.5,0,34,66,19391,6087303,36,35,0,0,2,0
2024-08-21,20:26:32.746,0,0,0,0,0,0,19.89,75.66,0,5,378.3,0,35,65,19393,6087305,36,35,0,0,2,0
2024-08-21,20:26:33.135,0,0,0,0,0,0,20.97,75.43,0,5.87,442.77,0,37,64,19396,6087308,36,35,0,0,2,0
2024-08-21,20:26:33.540,0,0,0,0,0,0,22.61,75.26,0,6.76,508.76,0,43,63,19398,6087310,36,35,0,0,2,0
2024-08-21,20:26:33.994,0,0,0,0,0,0,23.26,74.87,0,8.3,621.42,0,41,61,19401,6087313,36,35,0,0,2,0
2024-08-21,20:26:34.335,0,0,0,0,0,0,25.38,73.59,0,14.06,1034.68,0,51,55,19403,6087315,36,35,0,0,2,0
2024-08-21,20:26:34.744,0,0,0,0,0,0,28.25,72.73,0,17.56,1277.14,0,56,51,19407,6087319,36,35,0,0,2,0
2024-08-21,20:26:35.161,0,0,0,0,0,0,30.65,73.92,0,12.1,894.43,0,58,57,19410,6087322,36,35,0,0,2,0
2024-08-21,20:26:35.541,0,0,0,0,0,0,31.85,73.96,0,11.64,860.89,0,57,57,19413,6087325,36,35,0,0,2,0
2024-08-21,20:26:35.939,0,0,0,0,0,0,33.37,72.72,0,17.05,1239.88,0,64,51,19417,6087329,36,35,0,0,2,0
2024-08-21,20:26:36.362,0,0,0,0,0,0,35.93,72.29,0,18.84,1361.94,0,71,48,19421,6087333,36,35,0,0,2,0
2024-08-21,20:26:36.736,0,0,0,0,0,0,37.33,73.9,0,11.66,861.67,0,64,57,19425,6087337,36,35,0,0,2,0
2024-08-21,20:26:37.141,0,0,0,0,0,0,38.31,71.98,0,20.17,1451.84,0,74,47,19429,6087341,36,35,0,0,2,0
2024-08-21,20:26:37.560,0,0,0,0,0,0,40.03,73.63,0,12.56,924.79,0,70,55,19434,6087346,36,35,0,0,2,0
2024-08-21,20:26:37.934,0,0,0,0,0,0,41.11,72.06,0,19.57,1410.21,0,76,47,19438,6087350,36,35,0,0,2,0
2024-08-21,20:26:38.340,0,0,0,0,0,0,42.48,73.14,0,14.49,1059.8,0,73,53,19443,6087355,36,35,0,0,2,0
2024-08-21,20:26:38.748,0,0,0,0,0,0,43.56,72.74,0,16.11,1171.84,0,76,51,19447,6087359,36,35,0,0,2,0
2024-08-21,20:26:39.136,0,0,0,0,0,0,44.12,74.11,0,9.92,735.17,0,75,58,19452,6087364,36,35,0,0,2,0
2024-08-21,20:26:39.539,0,0,0,0,0,0,43.85,73.46,0,12.8,940.29,0,72,54,19457,6087369,36,35,0,0,2,0
2024-08-21,20:26:39.959,0,0,0,0,0,0,44.32,74.24,0,9.42,699.34,0,74,58,19462,6087374,36,35,0,0,2,0
2024-08-21,20:26:40.338,0,0,0,0,0,0,44.43,73.6,0,12.24,900.86,0,78,55,19466,6087378,36,35,0,0,2,0
2024-08-21,20:26:40.742,0,0,0,0,0,0,45.01,72.3,0,17.86,1291.28,0,78,49,19471,6087383,36,35,0,0,2,0
2024-08-21,20:26:41.160,0,0,0,0,0,0,45.95,73.71,0,11.72,863.88,0,79,56,19476,6087388,36,35,0,0,2,0
2024-08-21,20:26:41.535,0,0,0,0,0,0,45.8,73.57,0,12.39,911.53,0,82,55,19481,6087393,36,35,0,0,2,0
2024-08-21,20:26:41.940,0,0,0,0,0,0,45.99,73.56,0,12.16,894.49,0,81,55,19486,6087398,36,35,0,0,2,0
2024-08-21,20:26:42.345,0,0,0,0,0,0,47,72.14,0,18.62,1343.25,0,85,48,19491,6087403,36,35,0,0,2,0
