date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2024-09-24,17:48:05.124,0,0,0,0,0,0,19.65,74.72,0,0.76,56.79,0,33,48,1088,6945162,19,18,0,0,2,0
2024-09-24,17:48:05.532,0,0,0,0,0,0,19.6,74.5,0,1.86,138.57,0,33,47,1091,6945165,19,18,0,0,2,0
2024-09-24,17:48:05.921,0,0,0,0,0,0,19.1,75.07,0,-0.03,-2.25,0,29,50,1093,6945167,19,18,0,0,2,0
2024-09-24,17:48:06.329,0,0,0,0,0,0,17.9,74.3,0,2.58,191.69,0,30,45,1094,6945168,19,18,0,0,2,0
2024-09-24,17:48:06.731,0,0,0,0,0,0,18.9,72.64,0,9.48,688.63,0,37,36,1097,6945171,19,18,0,0,2,0
2024-09-24,17:48:07.122,0,0,0,0,0,0,21.64,73.11,0,7.45,544.67,0,43,38,1099,6945173,19,18,0,0,2,0
2024-09-24,17:48:07.530,0,0,0,0,0,0,22.43,73.28,0,6.47,474.12,0,40,39,1101,6945175,19,18,0,0,2,0
2024-09-24,17:48:07.943,0,0,0,0,0,0,23.57,73.3,0,6.46,473.52,0,40,40,1104,6945178,19,18,0,0,2,0
2024-09-24,17:48:08.322,0,0,0,0,0,0,24.44,73.95,0,3.82,282.49,0,43,43,1107,6945181,19,18,0,0,2,0
2024-09-24,17:48:08.733,0,0,0,0,0,0,23.68,76.36,0,-3.96,-302.39,0,32,58,1109,6945183,19,18,0,0,2,0
2024-09-24,17:48:09.132,0,0,0,0,0,0,19.5,76.45,0,-3.92,-299.68,0,24,58,1111,6945185,19,18,0,0,2,0
2024-09-24,17:48:09.525,0,0,0,0,0,0,15.23,74.94,0,0.67,50.21,0,22,49,1113,6945187,19,18,0,0,2,0
2024-09-24,17:48:09.927,0,0,0,0,0,0,16.02,72.6,0,9.94,721.64,0,36,35,1114,6945188,19,18,0,0,2,0
2024-09-24,17:48:10.332,0,0,0,0,0,0,18.16,72.57,0,9.59,695.95,0,35,35,1116,6945190,19,18,0,0,2,0
2024-09-24,17:48:10.722,0,0,0,0,0,0,20.62,71.17,0,15.35,1092.46,0,44,27,1119,6945193,19,18,0,0,2,0
2024-09-24,17:48:11.127,0,0,0,0,0,0,23.81,70.84,0,16.66,1180.19,0,50,25,1121,6945195,19,18,0,0,2,0
2024-09-24,17:48:11.532,0,0,0,0,0,0,26.49,71.62,0,13.16,942.52,0,53,30,1124,6945198,19,18,0,0,2,0
2024-09-24,17:48:11.920,0,0,0,0,0,0,27.82,72.12,0,10.98,791.88,0,52,33,1127,6945201,19,18,0,0,2,0
2024-09-24,17:48:12.376,0,0,0,0,0,0,28.8,72.12,0,10.84,781.78,0,54,33,1130,6945204,19,18,0,0,2,0
2024-09-24,17:48:12.748,0,0,0,0,0,0,30.06,69.41,0,21.92,1521.47,0,60,17,1134,6945208,19,18,0,0,2,0
2024-09-24,17:48:13.126,0,0,0,0,0,0,33.43,69.62,0,21.05,1465.5,0,68,18,1137,6945211,19,18,0,0,2,0
2024-09-24,17:48:13.526,0,0,0,0,0,0,35.36,70.56,0,16.8,1185.41,0,66,23,1141,6945215,19,18,0,0,2,0
2024-09-24,17:48:13.930,0,0,0,0,0,0,36.82,71.43,0,13.3,950.02,0,67,29,1145,6945219,19,18,0,0,2,0
2024-09-24,17:48:14.322,0,0,0,0,0,0,37.02,71.68,0,11.88,851.56,0,65,30,1149,6945223,19,18,0,0,2,0
2024-09-24,17:48:14.726,0,0,0,0,0,0,37.8,71.69,0,11.89,852.39,0,68,30,1153,6945227,19,18,0,0,2,0
2024-09-24,17:48:15.130,0,0,0,0,0,0,38.82,70.87,0,15.46,1095.65,0,74,25,1158,6945232,19,18,0,0,2,0
