date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2024-09-02,18:57:17.473,0,0,0,0,0,0,0,77.67,0,0.08,6.21,0,0,75,0,6413135,32,35,0,0,2,0
2024-09-02,18:57:17.862,0,0,0,0,0,0,0,77.67,0,0.08,6.21,0,0,75,0,6413135,32,35,0,0,2,0
2024-09-02,18:57:18.265,0,0,0,0,0,0,0,77.67,0,0.09,6.99,0,0,75,0,6413135,32,35,0,0,2,0
2024-09-02,18:57:18.684,0,0,0,0,0,0,0,77.68,0,0.06,4.66,0,0,75,0,6413135,32,35,0,0,2,0
2024-09-02,18:57:19.066,0,0,0,0,0,0,0,77.68,0,0.08,6.21,0,0,75,0,6413135,32,35,0,0,2,0
2024-09-02,18:57:19.467,0,0,0,0,0,0,0,77.68,0,0.07,5.44,0,0,75,0,6413135,32,35,0,0,2,0
2024-09-02,18:57:19.872,0,0,0,0,0,0,0,77.68,0,0.04,3.11,0,0,75,0,6413135,32,35,0,0,2,0
2024-09-02,18:57:20.263,0,0,0,0,0,0,0,77.68,0,0.08,6.21,0,0,75,0,6413135,32,35,0,0,2,0
2024-09-02,18:57:20.666,0,0,0,0,0,0,0,77.68,0,0.08,6.21,0,1,75,0,6413135,32,35,0,0,2,0
2024-09-02,18:57:21.103,0,0,0,0,0,0,0,77.68,0,0.03,2.33,0,1,75,0,6413135,32,35,0,0,2,0
2024-09-02,18:57:21.461,0,0,0,0,0,0,0,77.68,0,0.09,6.99,0,1,75,0,6413135,32,35,0,0,2,0
2024-09-02,18:57:21.867,0,0,0,0,0,0,0.56,77.68,0,0.08,6.21,0,2,75,0,6413135,32,35,0,0,2,0
2024-09-02,18:57:22.273,0,0,0,0,0,0,0.52,77.63,0,0.34,26.39,0,3,75,0,6413135,32,35,0,0,2,0
2024-09-02,18:57:22.679,0,0,0,0,0,0,1.8,77.55,0,0.67,51.96,0,4,75,1,6413136,32,35,0,0,2,0
2024-09-02,18:57:23.068,0,0,0,0,0,0,3.56,77.32,0,1.76,136.08,0,10,74,1,6413136,32,35,0,0,2,0
2024-09-02,18:57:23.490,0,0,0,0,0,0,5.44,76.81,0,3.86,296.49,0,13,71,2,6413137,32,35,0,0,2,0
2024-09-02,18:57:23.864,0,0,0,0,0,0,7.73,76.98,0,3.22,247.88,0,17,72,3,6413138,32,35,0,0,2,0
2024-09-02,18:57:24.267,0,0,0,0,0,0,8.81,77.28,0,1.83,141.42,0,18,73,3,6413138,32,35,0,0,2,0
2024-09-02,18:57:24.686,0,0,0,0,0,0,9.54,77.44,0,1.65,127.78,0,26,74,5,6413140,32,35,0,0,2,0
2024-09-02,18:57:25.061,0,0,0,0,0,0,8.52,77.35,0,1.36,105.2,0,14,74,5,6413140,32,35,0,0,2,0
2024-09-02,18:57:25.467,0,0,0,0,0,0,9.07,77.19,0,2.1,162.1,0,17,73,6,6413141,32,35,0,0,2,0
2024-09-02,18:57:25.873,0,0,0,0,0,0,9.66,77.12,0,2.15,165.81,0,18,73,7,6413142,32,35,0,0,2,0
2024-09-02,18:57:26.261,0,0,0,0,0,0,10.21,77.03,0,2.66,204.9,0,19,72,9,6413144,32,35,0,0,2,0
2024-09-02,18:57:26.667,0,0,0,0,0,0,10.92,76.75,0,3.85,295.49,0,19,71,10,6413145,32,35,0,0,2,0
2024-09-02,18:57:27.074,0,0,0,0,0,0,12.58,76.13,0,6.61,503.22,0,25,68,11,6413146,32,35,0,0,2,0
2024-09-02,18:57:27.462,0,0,0,0,0,0,14.84,76.32,0,5.76,439.6,0,29,69,13,6413148,32,35,0,0,2,0
2024-09-02,18:57:27.882,0,0,0,0,0,0,15.88,76.94,0,3.01,231.59,0,28,72,15,6413150,32,35,0,0,2,0
2024-09-02,18:57:28.272,0,0,0,0,0,0,15.63,77.14,0,2.05,158.14,0,26,73,16,6413151,32,35,0,0,2,0
2024-09-02,18:57:28.662,0,0,0,0,0,0,15.45,76.53,0,4.67,357.4,0,27,70,18,6413153,32,35,0,0,2,0
2024-09-02,18:57:29.066,0,0,0,0,0,0,16.78,76.29,0,5.84,445.53,0,32,68,20,6413155,32,35,0,0,2,0
2024-09-02,18:57:29.472,0,0,0,0,0,0,17.82,76.56,0,4.45,340.69,0,31,70,22,6413157,32,35,0,0,2,0
2024-09-02,18:57:29.861,0,0,0,0,0,0,18.62,76.47,0,4.91,375.47,0,33,69,24,6413159,32,35,0,0,2,0
2024-09-02,18:57:30.269,0,0,0,0,0,0,19.38,76.93,0,2.75,211.56,0,33,72,26,6413161,32,35,0,0,2,0
2024-09-02,18:57:30.673,0,0,0,0,0,0,19.16,77.07,0,2.22,171.1,0,30,72,28,6413163,32,35,0,0,2,0
2024-09-02,18:57:31.068,0,0,0,0,0,0,19.14,77.01,0,2.48,190.98,0,31,72,30,6413165,32,35,0,0,2,0
2024-09-02,18:57:31.466,0,0,0,0,0,0,19.33,77.09,0,2.27,174.99,0,33,72,32,6413167,32,35,0,0,2,0
2024-09-02,18:57:31.871,0,0,0,0,0,0,19.61,77,0,2.57,197.89,0,32,72,34,6413169,32,35,0,0,2,0
2024-09-02,18:57:32.261,0,0,0,0,0,0,19.82,77.04,0,2.39,184.13,0,33,72,36,6413171,32,35,0,0,2,0
2024-09-02,18:57:32.671,0,0,0,0,0,0,19.98,77.16,0,1.95,150.46,0,33,73,39,6413174,32,35,0,0,2,0
2024-09-02,18:57:33.074,0,0,0,0,0,0,19.93,77.26,0,1.52,117.44,0,33,73,41,6413176,32,35,0,0,2,0
2024-09-02,18:57:33.481,0,0,0,0,0,0,19.75,77.38,0,1.06,82.02,0,32,74,43,6413178,32,35,0,0,2,0
2024-09-02,18:57:33.871,0,0,0,0,0,0,19.25,77.35,0,1.1,85.09,0,31,74,45,6413180,32,35,0,0,2,0
2024-09-02,18:57:34.273,0,0,0,0,0,0,18.98,77.5,0,0.47,36.43,0,31,75,47,6413182,32,35,0,0,2,0
2024-09-02,18:57:34.679,0,0,0,0,0,0,18.72,77.66,0,0.24,18.64,0,30,75,49,6413184,32,35,0,0,2,0
2024-09-02,18:57:35.068,0,0,0,0,0,0,17.67,77.83,0,-0.2,-15.57,0,24,76,51,6413186,32,35,0,0,2,0
2024-09-02,18:57:35.476,0,0,0,0,0,0,16.59,77.71,0,-0.06,-4.66,0,24,76,53,6413188,32,35,0,0,2,0
2024-09-02,18:57:35.876,0,0,0,0,0,0,16.01,77.75,0,-0.13,-10.11,0,24,76,54,6413189,32,35,0,0,2,0
2024-09-02,18:57:36.271,0,0,0,0,0,0,15.32,77.83,0,-0.13,-10.12,0,25,76,56,6413191,32,35,0,0,2,0
2024-09-02,18:57:36.675,0,0,0,0,0,0,14.41,77.7,0,0.02,1.55,0,22,76,58,6413193,32,35,0,0,2,0
2024-09-02,18:57:37.077,0,0,0,0,0,0,13.76,77.51,0,0.62,48.06,0,21,75,59,6413194,32,35,0,0,2,0
2024-09-02,18:57:37.467,0,0,0,0,0,0,13.91,77.26,0,1.75,135.21,0,25,73,61,6413196,32,35,0,0,2,0
2024-09-02,18:57:37.871,0,0,0,0,0,0,14.35,77.04,0,2.63,202.62,0,25,72,62,6413197,32,35,0,0,2,0
2024-09-02,18:57:38.277,0,0,0,0,0,0,15.16,76.97,0,2.88,221.67,0,26,72,64,6413199,32,35,0,0,2,0
2024-09-02,18:57:38.671,0,0,0,0,0,0,15.67,77.31,0,1.39,107.46,0,26,74,65,6413200,32,35,0,0,2,0
2024-09-02,18:57:39.077,0,0,0,0,0,0,15.73,77.31,0,1.39,107.46,0,26,74,67,6413202,32,35,0,0,2,0
2024-09-02,18:57:39.476,0,0,0,0,0,0,15.47,77.4,0,0.99,76.63,0,25,74,69,6413204,32,35,0,0,2,0
2024-09-02,18:57:39.870,0,0,0,0,0,0,15.55,76.71,0,4.07,312.21,0,27,71,71,6413206,32,35,0,0,2,0
2024-09-02,18:57:40.273,0,0,0,0,0,0,16.54,76.51,0,4.93,377.19,0,29,70,72,6413207,32,35,0,0,2,0
2024-09-02,18:57:40.678,0,0,0,0,0,0,18.07,76.59,0,4.4,337,0,32,70,74,6413209,32,35,0,0,2,0
2024-09-02,18:57:41.068,0,0,0,0,0,0,19.2,77.05,0,2.44,188,0,33,72,76,6413211,32,35,0,0,2,0
2024-09-02,18:57:41.472,0,0,0,0,0,0,18.72,77.69,0,0.04,3.11,0,26,75,78,6413213,32,35,0,0,2,0
2024-09-02,18:57:41.877,0,0,0,0,0,0,17.81,77.78,0,-0.21,-16.33,0,25,76,80,6413215,32,35,0,0,2,0
2024-09-02,18:57:42.266,0,0,0,0,0,0,16.7,77.98,0,-0.27,-21.05,0,23,77,82,6413217,32,35,0,0,2,0
2024-09-02,18:57:42.675,0,0,0,0,0,0,15.41,77.88,0,-0.31,-24.14,0,22,76,84,6413219,32,35,0,0,2,0
2024-09-02,18:57:43.096,0,0,0,0,0,0,14.51,77.94,0,-0.27,-21.04,0,20,77,85,6413220,32,35,0,0,2,0
2024-09-02,18:57:43.469,0,0,0,0,0,0,13.25,77.93,0,-0.29,-22.6,0,18,77,87,6413222,32,35,0,0,2,0
2024-09-02,18:57:43.877,0,0,0,0,0,0,11.91,77.88,0,-0.27,-21.03,0,16,76,88,6413223,32,35,0,0,2,0
2024-09-02,18:57:44.278,0,0,0,0,0,0,10.83,77.85,0,-0.28,-21.8,0,14,76,89,6413224,32,35,0,0,2,0
2024-09-02,18:57:44.667,0,0,0,0,0,0,9.73,77.8,0,-0.27,-21.01,0,13,76,90,6413225,32,35,0,0,2,0
2024-09-02,18:57:45.071,0,0,0,0,0,0,8.9,77.51,0,0.68,52.71,0,14,75,91,6413226,32,35,0,0,2,0
2024-09-02,18:57:45.494,0,0,0,0,0,0,9.23,77.29,0,1.64,126.76,0,17,73,92,6413227,32,35,0,0,2,0
2024-09-02,18:57:45.868,0,0,0,0,0,0,9.88,77.33,0,1.48,114.45,0,18,74,93,6413228,32,35,0,0,2,0
2024-09-02,18:57:46.286,0,0,0,0,0,0,10.02,77.45,0,0.92,71.25,0,17,74,94,6413229,32,35,0,0,2,0
2024-09-02,18:57:46.697,0,0,0,0,0,0,9.97,77.52,0,0.65,50.39,0,16,75,95,6413230,32,35,0,0,2,0
2024-09-02,18:57:47.069,0,0,0,0,0,0,9.64,77.67,0,0.01,0.78,0,14,75,96,6413231,32,35,0,0,2,0
2024-09-02,18:57:47.476,0,0,0,0,0,0,8.64,77.8,0,-0.22,-17.12,0,11,76,97,6413232,32,35,0,0,2,0
2024-09-02,18:57:47.894,0,0,0,0,0,0,6.77,77.82,0,-0.34,-26.46,0,7,76,98,6413233,32,35,0,0,2,0
2024-09-02,18:57:48.266,0,0,0,0,0,0,5.31,77.76,0,-0.15,-11.66,0,6,76,99,6413234,32,35,0,0,2,0
2024-09-02,18:57:48.676,0,0,0,0,0,0,4.21,77.57,0,0.47,36.46,0,7,75,99,6413234,32,35,0,0,2,0
2024-09-02,18:57:49.076,0,0,0,0,0,0,3.61,77.45,0,0.94,72.8,0,7,74,99,6413234,32,35,0,0,2,0
2024-09-02,18:57:49.466,0,0,0,0,0,0,4.46,77.54,0,0.59,45.75,0,8,75,100,6413235,32,35,0,0,2,0
2024-09-02,18:57:49.875,0,0,0,0,0,0,3.52,77.67,0,0.04,3.11,0,3,75,100,6413235,32,35,0,0,2,0
2024-09-02,18:57:50.279,0,0,0,0,0,0,2.41,77.67,0,0.03,2.33,0,1,75,100,6413235,32,35,0,0,2,0
