date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2024-10-09,18:20:43.595,0,0,0,0,0,0,5.26,82.28,0,0.07,5.76,0,0,98,7157898,7157898,15,0,0,0,2,0
2024-10-09,18:20:43.732,0,0,0,0,0,0,5.26,82.28,0,0.07,5.76,0,0,98,7157898,7157898,15,14,0,0,2,0
2024-10-09,18:20:43.776,0,0,0,0,0,0,5.26,82.28,0,0.07,5.76,0,0,98,7157898,7157898,15,14,0,0,2,0
2024-10-09,18:20:44.000,0,0,0,0,0,0,5.76,81.27,0,3.61,293.38,0,12,93,1,7157899,15,14,0,0,2,0
2024-10-09,18:20:44.404,0,0,0,0,0,0,9.41,81.61,0,2.24,182.81,0,18,95,2,7157900,15,14,0,0,2,0
2024-10-09,18:20:44.816,0,0,0,0,0,0,10.18,81.91,0,1.25,102.39,0,16,97,3,7157901,15,14,0,0,2,0
2024-10-09,18:20:45.218,0,0,0,0,0,0,11.3,81.8,0,1.57,128.43,0,19,96,4,7157902,15,14,0,0,2,0
2024-10-09,18:20:45.631,0,0,0,0,0,0,11.83,81.34,0,3.13,254.59,0,20,94,6,7157904,15,14,0,0,2,0
2024-10-09,18:20:46.024,0,0,0,0,0,0,14.07,80.11,0,7.16,573.59,0,28,88,7,7157905,15,14,0,0,2,0
2024-10-09,18:20:46.387,0,0,0,0,0,0,16.81,81,0,3.95,319.95,0,30,92,9,7157907,15,14,0,0,2,0
2024-10-09,18:20:46.792,0,0,0,0,0,0,17.12,81.94,0,0.93,76.2,0,25,97,11,7157909,15,14,0,0,2,0
2024-10-09,18:20:47.205,0,0,0,0,0,0,17.18,81.37,0,2.87,233.53,0,28,94,13,7157911,15,14,0,0,2,0
2024-10-09,18:20:47.600,0,0,0,0,0,0,17.96,82.01,0,0.71,58.23,0,28,97,15,7157913,15,14,0,0,2,0
2024-10-09,18:20:48.009,0,0,0,0,0,0,17.32,82.58,0,-0.13,-10.74,0,23,100,17,7157915,15,14,0,0,2,0
2024-10-09,18:20:48.416,0,0,0,0,0,0,15.87,82.87,0,-0.26,-21.55,0,20,100,18,7157916,15,14,0,0,2,0
2024-10-09,18:20:48.814,0,0,0,0,0,0,14.36,82.53,0,-0.09,-7.43,0,19,100,20,7157918,15,14,0,0,2,0
2024-10-09,18:20:49.281,0,0,0,0,0,0,14,82.3,0,0.07,5.76,0,21,99,21,7157919,15,14,0,0,2,0
2024-10-09,18:20:49.628,0,0,0,0,0,0,13.74,82.35,0,-0.07,-5.76,0,21,99,23,7157921,15,14,0,0,2,0
2024-10-09,18:20:49.989,0,0,0,0,0,0,13.13,82.4,0,-0.05,-4.12,0,17,99,24,7157922,15,14,0,0,2,0
2024-10-09,18:20:50.391,0,0,0,0,0,0,12.89,81.97,0,1.11,90.99,0,20,97,26,7157924,15,14,0,0,2,0
2024-10-09,18:20:50.795,0,0,0,0,0,0,13.48,81.99,0,1.03,84.45,0,22,97,27,7157925,15,14,0,0,2,0
2024-10-09,18:20:51.187,0,0,0,0,0,0,13.98,82.33,0,0.05,4.12,0,21,99,29,7157927,15,14,0,0,2,0
2024-10-09,18:20:51.593,0,0,0,0,0,0,13.4,82.53,0,-0.12,-9.9,0,18,100,30,7157928,15,14,0,0,2,0
2024-10-09,18:20:52.009,0,0,0,0,0,0,12.51,82.59,0,-0.21,-17.34,0,16,100,32,7157930,15,14,0,0,2,0
2024-10-09,18:20:52.391,0,0,0,0,0,0,11.59,82.67,0,-0.23,-19.01,0,14,100,33,7157931,15,14,0,0,2,0
