date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2024-08-21,21:01:48.386,0,0,0,0,0,0,25.3,72.2,0,3.3,238.26,0,44,48,32411,6100323,36,35,0,0,2,0
2024-08-21,21:01:48.452,0,0,0,0,0,0,25.15,72.14,0,3.61,260.43,0,44,48,32414,6100326,36,35,0,0,2,0
2024-08-21,21:01:48.856,0,0,0,0,0,0,25.35,71.67,0,5.67,406.37,0,46,45,32417,6100329,36,35,0,0,2,0
2024-08-21,21:01:49.246,0,0,0,0,0,0,25.54,71.19,0,7.62,542.47,0,48,43,32420,6100332,36,35,0,0,2,0
2024-08-21,21:01:49.684,0,0,0,0,0,0,26.85,70.51,0,10.69,753.75,0,53,40,32423,6100335,36,35,0,0,2,0
2024-08-21,21:01:50.059,0,0,0,0,0,0,28.21,70.65,0,9.94,702.26,0,54,40,32426,6100338,36,35,0,0,2,0
2024-08-21,21:01:50.444,0,0,0,0,0,0,28.91,70.88,0,8.88,629.41,0,54,41,32429,6100341,36,35,0,0,2,0
2024-08-21,21:01:50.848,0,0,0,0,0,0,29.45,70.47,0,10.62,748.39,0,56,39,32432,6100344,36,35,0,0,2,0
2024-08-21,21:01:51.254,0,0,0,0,0,0,30.76,69.44,0,15.09,1047.85,0,61,34,32435,6100347,36,35,0,0,2,0
2024-08-21,21:01:51.644,0,0,0,0,0,0,32.54,69.58,0,14.28,993.6,0,63,35,32439,6100351,36,35,0,0,2,0
2024-08-21,21:01:52.050,0,0,0,0,0,0,33.5,70.03,0,12.24,857.17,0,65,37,32443,6100355,36,35,0,0,2,0
2024-08-21,21:01:52.458,0,0,0,0,0,0,34.24,69.83,0,12.92,902.2,0,65,36,32446,6100358,36,35,0,0,2,0
2024-08-21,21:01:52.846,0,0,0,0,0,0,35.84,67.51,0,23.47,1584.46,0,78,25,32450,6100362,36,35,0,0,2,0
2024-08-21,21:01:53.249,0,0,0,0,0,0,37.71,68.85,0,17.13,1179.4,0,71,31,32454,6100366,36,35,0,0,2,0
2024-08-21,21:01:53.660,0,0,0,0,0,0,38.69,69.54,0,13.79,958.96,0,72,35,32458,6100370,36,35,0,0,2,0
2024-08-21,21:01:54.044,0,0,0,0,0,0,39.55,68.57,0,18.34,1257.57,0,76,30,32463,6100375,36,35,0,0,2,0
2024-08-21,21:01:54.451,0,0,0,0,0,0,40.61,69.12,0,15.68,1083.8,0,77,33,32467,6100379,36,35,0,0,2,0
2024-08-21,21:01:54.871,0,0,0,0,0,0,41.05,69.58,0,13.5,939.33,0,80,35,32472,6100384,36,35,0,0,2,0
2024-08-21,21:01:55.244,0,0,0,0,0,0,41.16,69.64,0,13.35,929.69,0,81,35,32476,6100388,36,35,0,0,2,0
2024-08-21,21:01:55.650,0,0,0,0,0,0,41.4,70.56,0,9.4,663.26,0,75,40,32481,6100393,36,35,0,0,2,0
2024-08-21,21:01:56.070,0,0,0,0,0,0,41.54,69.84,0,12.27,856.94,0,77,36,32485,6100397,36,35,0,0,2,0
2024-08-21,21:01:56.444,0,0,0,0,0,0,41.67,70.02,0,11.38,796.83,0,76,37,32490,6100402,36,35,0,0,2,0
2024-08-21,21:01:56.849,0,0,0,0,0,0,41.12,70.7,0,8.79,621.45,0,69,41,32494,6100406,36,35,0,0,2,0
2024-08-21,21:01:57.254,0,0,0,0,0,0,40.3,69.65,0,13.01,906.15,0,74,35,32498,6100410,36,35,0,0,2,0
2024-08-21,21:01:57.646,0,0,0,0,0,0,40.99,69.06,0,15.74,1087,0,78,32,32503,6100415,36,35,0,0,2,0
2024-08-21,21:01:58.049,0,0,0,0,0,0,42.03,69.95,0,11.89,831.71,0,78,37,32507,6100419,36,35,0,0,2,0
2024-08-21,21:01:58.470,0,0,0,0,0,0,41.37,72.25,0,2.26,163.28,0,70,48,32512,6100424,36,35,0,0,2,0
2024-08-21,21:01:58.844,0,0,0,0,0,0,39.93,71.53,0,4.76,340.48,0,69,45,32516,6100428,36,35,0,0,2,0
2024-08-21,21:01:59.249,0,0,0,0,0,0,39.8,70.57,0,9.14,645.01,0,74,40,32520,6100432,36,35,0,0,2,0
2024-08-21,21:01:59.669,0,0,0,0,0,0,39.66,70.7,0,8.66,612.26,0,67,41,32525,6100437,36,35,0,0,2,0
2024-08-21,21:02:00.076,0,0,0,0,0,0,39.67,70.42,0,9.86,694.34,0,72,39,32529,6100441,36,35,0,0,2,0
2024-08-21,21:02:00.449,0,0,0,0,0,0,39.41,71.45,0,5.39,385.12,0,67,44,32533,6100445,36,35,0,0,2,0
2024-08-21,21:02:00.871,0,0,0,0,0,0,38.95,69.91,0,12.04,841.72,0,73,37,32537,6100449,36,35,0,0,2,0
2024-08-21,21:02:01.244,0,0,0,0,0,0,39.5,69.88,0,11.88,830.17,0,73,36,32542,6100454,36,35,0,0,2,0
2024-08-21,21:02:01.650,0,0,0,0,0,0,39.84,70.19,0,10.64,746.82,0,72,38,32546,6100458,36,35,0,0,2,0
2024-08-21,21:02:02.072,0,0,0,0,0,0,39.97,70.63,0,8.82,622.96,0,72,40,32550,6100462,36,35,0,0,2,0
2024-08-21,21:02:02.444,0,0,0,0,0,0,39.96,70.84,0,7.87,557.51,0,71,41,32555,6100467,36,35,0,0,2,0
2024-08-21,21:02:02.851,0,0,0,0,0,0,39.07,71.6,0,4.62,330.79,0,68,45,32559,6100471,36,35,0,0,2,0
2024-08-21,21:02:03.258,0,0,0,0,0,0,38.71,71.04,0,7.03,499.41,0,70,42,32563,6100475,36,35,0,0,2,0
2024-08-21,21:02:03.674,0,0,0,0,0,0,38.56,70.88,0,7.73,547.9,0,69,41,32567,6100479,36,35,0,0,2,0
2024-08-21,21:02:04.050,0,0,0,0,0,0,38.4,70.22,0,10.49,736.61,0,67,38,32571,6100483,36,35,0,0,2,0
2024-08-21,21:02:04.472,0,0,0,0,0,0,38.84,71.37,0,5.84,416.8,0,68,44,32575,6100487,36,35,0,0,2,0
2024-08-21,21:02:04.844,0,0,0,0,0,0,37.73,70.9,0,7.77,550.89,0,67,42,32579,6100491,36,35,0,0,2,0
2024-08-21,21:02:05.251,0,0,0,0,0,0,38.06,69.98,0,11.77,823.66,0,73,37,32584,6100496,36,35,0,0,2,0
2024-08-21,21:02:05.656,0,0,0,0,0,0,38.37,70.69,0,8.46,598.04,0,70,40,32588,6100500,36,35,0,0,2,0
2024-08-21,21:02:06.047,0,0,0,0,0,0,38.37,71.69,0,4.27,306.12,0,67,45,32592,6100504,36,35,0,0,2,0
2024-08-21,21:02:06.482,0,0,0,0,0,0,37.18,72,0,2.73,196.56,0,63,47,32596,6100508,36,35,0,0,2,0
2024-08-21,21:02:06.893,0,0,0,0,0,0,36.57,71.55,0,4.91,351.31,0,66,45,32600,6100512,36,35,0,0,2,0
2024-08-21,21:02:07.247,0,0,0,0,0,0,36.44,71.04,0,7.06,501.54,0,66,42,32604,6100516,36,35,0,0,2,0
2024-08-21,21:02:07.655,0,0,0,0,0,0,36.28,71.15,0,6.49,461.76,0,64,43,32608,6100520,36,35,0,0,2,0
2024-08-21,21:02:08.056,0,0,0,0,0,0,36.4,70.64,0,8.83,623.75,0,66,40,32612,6100524,36,35,0,0,2,0
2024-08-21,21:02:08.445,0,0,0,0,0,0,36.61,70.56,0,9.26,653.39,0,69,40,32616,6100528,36,35,0,0,2,0
2024-08-21,21:02:08.850,0,0,0,0,0,0,37.08,71.04,0,6.96,494.44,0,66,42,32620,6100532,36,35,0,0,2,0
2024-08-21,21:02:09.274,0,0,0,0,0,0,36.55,71.02,0,6.76,480.1,0,63,42,32623,6100535,36,35,0,0,2,0
2024-08-21,21:02:09.661,0,0,0,0,0,0,36.57,70.85,0,8.07,571.76,0,68,41,32627,6100539,36,35,0,0,2,0
2024-08-21,21:02:10.058,0,0,0,0,0,0,36.37,70.68,0,8.34,589.47,0,68,40,32631,6100543,36,35,0,0,2,0
2024-08-21,21:02:10.471,0,0,0,0,0,0,37.16,70.57,0,9.11,642.89,0,65,40,32635,6100547,36,35,0,0,2,0
2024-08-21,21:02:10.846,0,0,0,0,0,0,37.28,69.98,0,11.4,797.77,0,70,37,32639,6100551,36,35,0,0,2,0
2024-08-21,21:02:11.252,0,0,0,0,0,0,38.01,69.91,0,11.73,820.04,0,70,37,32644,6100556,36,35,0,0,2,0
2024-08-21,21:02:11.656,0,0,0,0,0,0,38.55,70.19,0,10.49,736.29,0,71,38,32648,6100560,36,35,0,0,2,0
2024-08-21,21:02:12.047,0,0,0,0,0,0,38.81,70.83,0,7.6,538.31,0,69,41,32652,6100564,36,35,0,0,2,0
2024-08-21,21:02:12.451,0,0,0,0,0,0,38.09,71.8,0,3.41,244.84,0,66,46,32656,6100568,36,35,0,0,2,0
2024-08-21,21:02:12.879,0,0,0,0,0,0,37.69,71.18,0,6.22,442.74,0,68,43,32660,6100572,36,35,0,0,2,0
2024-08-21,21:02:13.247,0,0,0,0,0,0,37.15,70.47,0,9.37,660.3,0,67,39,32664,6100576,36,35,0,0,2,0
2024-08-21,21:02:13.658,0,0,0,0,0,0,37.78,71.17,0,6.43,457.62,0,68,43,32668,6100580,36,35,0,0,2,0
2024-08-21,21:02:14.057,0,0,0,0,0,0,36.49,71.81,0,3.53,253.49,0,58,46,32672,6100584,36,35,0,0,2,0
2024-08-21,21:02:14.445,0,0,0,0,0,0,36.09,71,0,7.12,505.52,0,65,42,32676,6100588,36,35,0,0,2,0
2024-08-21,21:02:14.852,0,0,0,0,0,0,36.19,70.54,0,9.23,651.08,0,67,40,32680,6100592,36,35,0,0,2,0
2024-08-21,21:02:15.255,0,0,0,0,0,0,37.01,70.57,0,8.96,632.31,0,69,40,32684,6100596,36,35,0,0,2,0
2024-08-21,21:02:15.652,0,0,0,0,0,0,36.53,72.96,0,0.24,17.51,0,57,52,32688,6100600,36,35,0,0,2,0
2024-08-21,21:02:16.050,0,0,0,0,0,0,34.87,72.55,0,0.64,46.43,0,60,50,32692,6100604,36,35,0,0,2,0
2024-08-21,21:02:16.457,0,0,0,0,0,0,34.27,71.79,0,3.72,267.06,0,61,46,32695,6100607,36,35,0,0,2,0
2024-08-21,21:02:16.846,0,0,0,0,0,0,33.29,72.36,0,1.63,117.95,0,54,49,32699,6100611,36,35,0,0,2,0
